URL|Title|Summary|Last Updated
"/docs/keto/guides/rbac"|"Role Based Access Control (RBAC) | Ory"|"* Ory Permissions uses Hierarchical Role Based Access Control (HRBAC) 
* Three groups: finance, marketing, community 
* Two namespaces: reports, groups 
* Four users: Lila (CFO), Hadley (marketing), Neel (admin), Dilan (community manager) 
* Admin inherits all privileges from finance, marketing, and community roles 
* Finance role inherits edit view permissions to reports 
* Marketing role inherits edit view permissions to reports 
* Community role inherits read view permissions to reports 
* Dilan's initial permissions: access only to community reports 
* Update permissions after moving Dilan to marketing group: access to both community and marketing reports 
* Run `keto run --policy policies.rts` to apply updated permissions 
* Use `keto get-access-permissions <user>` command to get list of objects a user has access to"|"2025-01-29T12:09:46.337Z"
"/docs/getting-started/ory-network-oauth2"|"Perform OAuth2 Authorization Code Grant and Client Credentials Grant | Ory"|"Client Credentials Grant:

- Create Ory Network project using Ory CLI
- Export client ID and secret
- Start grant flow
- Get access_token, refresh_token, and id_token

Authorization Code Grant:

- Create Ory Network project using Ory CLI
- Export client ID and secret
- Start grant flow opens sample OAuth2 consumer app in browser
- User registers new user, allows client to get scopes to get access_token, refresh_token, and id_token
- Get access_token details via token introspection"|"2025-01-29T12:09:47.778Z"
"/docs/getting-started/oauth2-openid/add-oauth2-openid-connect-nodejs-expressjs"|"Add OAuth2 and OpenID Connect to your NodeJS / ExpressJS application | Ory"|"Here is a concise summary of the key technical points and implementation details:

Install Ory CLI
Create an OAuth2 client to be used by your app
Replace http://localhost:3000/callback with the URL of your app's callback endpoint
ExpressJS application from scratch 
Create a file server.js 
   - Create an Express app
   - Import required libraries (e.g. express, passport)
   - Initialize Passport for OAuth2 and OpenID Connect
   - Register OAuth2 client
   - Start server 

Note: No implementation code is provided in the original content, so I've focused on the technical requirements and setup steps only."|"2025-01-29T12:09:49.232Z"
"/docs/getting-started/local-development"|"Develop applications on your local machine | Ory"|"Install Ory CLI on Linux using bash 
curl -sSL https://github.com/ory/distributed-identity/releases/download/v1.6.0/cli-linux.tar.gz | tar xvf -

Install Ory CLI on macOS using homebrew
brew install ory-cli

Install Ory CLI on Windows using Scoop
scoop install ory-cli

Create development project 
ory cli create dev

Development projects provide free test environment with limited rate limits and no custom domain.

Staging projects offer production environment features including custom domain but lower rate limits.

Staging projects are suitable for testing before deploying to production without affecting real users or data."|"2025-01-29T12:09:51.190Z"
"/docs/kratos/concepts/credentials/username-email-password"|"Ory"|"Disable passwords: Cannot be used once users are registered with this method.

Custom identity schema: Mark the password identifier as specified by the user type (e.g. username, email, phone number).

Username/email registration: Both fields must have a password identifier marked for signing in using both methods."|"2025-01-29T12:09:51.976Z"
"/docs/kratos/passwordless/passkeys"|"Passwordless sign-in and sign-up with passkeys | Ory"|"Passkey Strategy:

* Dedicated passkey strategy improves ergonomics over webauthn strategy for first-factor login
* Enable passkey authentication through Authentication → Passwordless login in Ory Console or using Ory CLI
* Custom identity schema requires defining primary identifier field for WebAuthn

WebAuthn Configuration:

* Provider ID or domain is essential component used to identify relying party and associate credentials with it
* Changing provider ID or domain can break existing users' logins due to credential association, trust relationship, and security considerations
* Enable passwordless with webauthn through Authentication → Passwordless login in Ory Console

Passkey Constraints:

* Use PassKey method instead (documented for legacy reasons)
* Browser prompt looks different depending on used browser (e.g. Chrome example provided)

Multi-Factor with WebAuthn:

* Configure whether WebAuthn is used for passwordless or multi-factor authentication
* Apply configuration to enable passwordless with webauthn through Authentication → Passwordless login in Ory Console"|"2025-01-29T12:09:55.382Z"
"/docs/kratos/passwordless/one-time-code"|"Passwordless authentication with email and SMS one-time code | Ory"|"Enable email OTP: 
- Enter email address as authentication method
- Send one-time code via email
- User enters code in next step

Enable SMS OTP:
- Note: SMS OTP considered insecure due to vulnerabilities
- Use Passkeys instead

Customize login and registration email templates for brand matching

Ory Identity Schema presets ready for OTP use

Define primary identifier field for custom identity schema"|"2025-01-29T12:09:56.490Z"
"/docs/kratos/organizations/"|"B2B SSO & SAML | Ory"|"Here is a concise summary of the documentation content:

Organizations are available only in Ory Network, not in self-hosted Ory Kratos. An organization belongs to one Ory project and contains multiple OIDC SSO connections.

Create an organization:
- Go to Authentication → Enterprise SSO in the Ory Console
- Configure selected organization

Add SSO OIDC connections:
- Use the same workspace API key as for managing organizations
- Set redirect URL using https://$PROJECT_SLUG.projects.oryapis.com/self-service/methods/oidc/organization/$ORGANIZATION_ID/callback/$PROVIDER_ID

Delete an organization:
- Specify index of connection in path field
- Organization_id field contains the organization ID to which the connection belongs

SAML integration:

- SAML application callback URL: https://api.console.ory.sh/saml/api/oauth/saml
- Recommended for new projects, contact Ory Support for questions
- BoxyHQ integration still supported but native SAML support in Ory Network recommended"|"2025-01-29T12:09:59.281Z"
"/docs/hydra/guides/claims-at-refresh"|"Customize claims with OAuth2 webhooks | Ory"|"Ory sends a POST request to the registered HTTPS endpoint with a JSON payload containing:
session and data from the id_token field for Authorization code flows
request information including assertion for jwt-bearer grant type only
Request payload is expected in the following format:

{
  ""request"": {
    ""client_id"": string,
    ""grant_type"": string,
    ""assertion"": {
      ""iss"": string,
      ""aud"": string,
      ""iat"": number,
      ""exp"": number
    },
    ...
  }
}

Endpoint's response should be a 204 or 200 HTTP status code without a response body to accept the token exchange without modification.
To modify claims, return a 200 HTTP status code with a JSON response body.
Any other HTTP status code will abort the token exchange with an error message.
Token subject cannot be overridden.
For refresh_token grant type, legacy webhook implementation is deprecated and no longer supported."|"2025-01-29T12:10:01.628Z"
"/docs/kratos/manage-identities/create-users-identities"|"Learn how to create accounts for users | Ory"|"Server response contains created identity with traits and schema. Schema ID is customizable. Trait key/values are dependent on schema used. No credentials (password) are created during identity creation."|"2025-01-29T12:10:02.267Z"
"/docs/kratos/manage-identities/import-user-accounts-identities"|"Learn how to import user accounts from other systems to Ory | Ory"|"Here is a concise summary of the key technical points and implementation details:

Importing identities: endpoint, credentials field must be provided

Verifiable addresses: use verifiable_addresses field, address verification enabled and present in identity's traits

Credentials: import passwords (clear text), social sign-in connections, hashed passwords supported by various algorithms

Hashed password formats:
- SSHA256
- SSHA512
- PBKDF2
- SCrypt
- Firebase SCrypt
- HMAC
- Other formats supported by crypt(5) and radix-64

Password migration: use_password_migration_hook set to true, configure web hook URL, implement web hook

Social sign-in connections: provider field is social sign-in provider ID, subject ID is user ID on platform"|"2025-01-29T12:10:05.356Z"
